date,close
2021-03-28,353.0078
2021-03-29,378.4398
2021-03-30,385.5543
2021-03-31,388.2147
2021-04-01,408.3084
2021-04-02,396.7404
2021-04-03,401.6565
2021-04-04,406.0192
2021-04-05,386.8336
2021-04-06,352.9519
2021-04-07,366.5084
2021-04-08,361.6737
2021-04-09,372.9475
2021-04-10,369.1924
2021-04-11,384.5842
2021-04-12,393.0896
2021-04-13,396.651
2021-04-14,466.8649
2021-04-15,449.3377
2021-04-16,424.6871
2021-04-17,376.1233
2021-04-18,343.7688
2021-04-19,352.7922
2021-04-20,380.7134
2021-04-21,404.4608
2021-04-22,336.169
2021-04-23,328.6215
2021-04-24,349.0
2021-04-25,402.7292
2021-04-26,446.1197
2021-04-27,469.8656
2021-04-28,444.0876
2021-04-29,435.6555
2021-04-30,474.0594
2021-05-01,487.8527
2021-05-02,512.9182
2021-05-03,455.0633
2021-05-04,460.8849
2021-05-05,470.4423
2021-05-06,467.0541
2021-05-07,450.324
2021-05-08,457.4733
2021-05-09,466.7762
2021-05-10,447.6921
2021-05-11,559.7001
2021-05-12,511.8697
2021-05-13,616.9505
2021-05-14,561.5162
2021-05-15,511.3667
2021-05-16,535.601
2021-05-17,623.275
2021-05-18,497.7263
2021-05-19,485.2438
2021-05-20,373.0145
2021-05-21,337.3921
2021-05-22,251.3689
2021-05-23,359.8838
2021-05-24,361.3203
2021-05-25,370.3617
2021-05-26,393.005
2021-05-27,340.8328
2021-05-28,299.8459
2021-05-29,321.7587
2021-05-30,363.1428
2021-05-31,372.2668
2021-06-01,399.025
2021-06-02,391.482
2021-06-03,369.5478
2021-06-04,367.824
2021-06-05,363.5223
2021-06-06,381.5302
2021-06-07,308.1469
2021-06-08,335.8842
2021-06-09,319.278
2021-06-10,303.8326
2021-06-11,281.97
2021-06-12,280.1046
2021-06-13,326.4799
2021-06-14,313.7348
2021-06-15,295.2446
2021-06-16,299.9131
2021-06-17,262.2999
2021-06-18,267.3643
2021-06-19,255.1954
2021-06-20,228.4141
2021-06-21,198.3377
2021-06-22,212.4494
2021-06-23,208.5732
2021-06-24,190.0156
2021-06-25,182.8804
2021-06-26,192.5373
2021-06-27,225.9771
2021-06-28,249.3157
2021-06-29,221.368
2021-06-30,237.4801
2021-07-01,231.8381
2021-07-02,263.3514
2021-07-03,272.227
2021-07-04,271.6678
2021-07-05,331.7741
2021-07-06,318.6408
2021-07-07,292.1223
2021-07-08,308.9166
2021-07-09,298.836
2021-07-10,307.1177
2021-07-11,303.9488
2021-07-12,291.1002
2021-07-13,278.0569
2021-07-14,272.1456
2021-07-15,270.5468
2021-07-16,250.175
2021-07-17,251.8639
2021-07-18,237.1239
2021-07-19,227.4573
2021-07-20,254.3852
2021-07-21,275.2128
2021-07-22,276.6624
2021-07-23,287.0361
2021-07-24,278.0933
2021-07-25,325.7254
2021-07-26,299.7808
2021-07-27,299.2105
2021-07-28,308.1255
2021-07-29,307.842
2021-07-30,317.3431
2021-07-31,324.7109
2021-08-01,323.9413
2021-08-02,310.025
2021-08-03,329.06
2021-08-04,369.76
2021-08-05,370.6402
2021-08-06,382.9161
2021-08-07,363.5554
2021-08-08,383.1998
2021-08-09,382.8343
2021-08-10,411.8699
2021-08-11,382.7198
2021-08-12,415.8576
2021-08-13,416.1861
2021-08-14,401.1685
2021-08-15,431.1936
2021-08-16,422.205
2021-08-17,393.9495
2021-08-18,388.8553
2021-08-19,417.5018
2021-08-20,409.1625
2021-08-21,393.3969
2021-08-22,404.6103
2021-08-23,381.0
2021-08-24,380.9869
2021-08-25,351.7958
2021-08-26,373.9861
2021-08-27,367.2476
2021-08-28,359.4031
2021-08-29,357.6933
2021-08-30,376.4531
2021-08-31,401.0829
2021-09-01,402.9914
2021-09-02,400.9243
2021-09-03,402.3635
2021-09-04,415.3783
2021-09-05,408.4627
2021-09-06,335.3105
2021-09-07,334.7916
2021-09-08,345.9038
2021-09-09,316.0629
2021-09-10,325.1668
2021-09-11,336.3294
2021-09-12,313.2727
2021-09-13,376.3921
2021-09-14,384.3086
2021-09-15,391.2035
2021-09-16,365.1187
2021-09-17,359.6895
2021-09-18,346.7493
2021-09-19,304.1771
2021-09-20,298.0761
2021-09-21,294.5314
2021-09-22,298.5585
2021-09-23,278.1118
2021-09-24,277.1434
2021-09-25,299.4761
2021-09-26,289.5914
2021-09-27,264.3217
2021-09-28,267.2389
2021-09-29,272.959
2021-09-30,297.8171
2021-10-01,317.3899
2021-10-02,314.7837
2021-10-03,301.8293
2021-10-04,299.0258
2021-10-05,315.0966
2021-10-06,307.2405
2021-10-07,319.5698
2021-10-08,309.6339
2021-10-09,302.4531
2021-10-10,297.2494
2021-10-11,283.9633
2021-10-12,289.509
2021-10-13,306.5394
2021-10-14,298.423
2021-10-15,315.1483
2021-10-16,305.6363
2021-10-17,295.2346
2021-10-18,300.2412
2021-10-19,312.8646
2021-10-20,316.1341
2021-10-21,310.9501
2021-10-22,320.54
2021-10-23,305.118
2021-10-24,313.5095
2021-10-25,338.5104
2021-10-26,344.3589
2021-10-27,339.9883
2021-10-28,335.5323
2021-10-29,317.595
2021-10-30,308.27
2021-10-31,321.3331
2021-11-01,328.066
2021-11-02,319.9312
2021-11-03,315.4125
2021-11-04,333.8069
2021-11-05,313.6907
2021-11-06,322.105
2021-11-07,325.3412
2021-11-08,344.5412
2021-11-09,341.6112
2021-11-10,312.1949
2021-11-11,303.7328
2021-11-12,309.9127
2021-11-13,312.1082
2021-11-14,309.2491
2021-11-15,280.2618
2021-11-16,278.2507
2021-11-17,264.3778
2021-11-18,276.7288
2021-11-19,268.9715
2021-11-20,270.824
2021-11-21,267.2614
2021-11-22,271.8412
2021-11-23,256.3587
2021-11-24,261.003
2021-11-25,233.8623
2021-11-26,238.5861
2021-11-27,226.1182
2021-11-28,236.0682
2021-11-29,257.4853
2021-11-30,264.8544
2021-12-01,243.0172
2021-12-02,237.6804
2021-12-03,196.6474
2021-12-04,189.1614
2021-12-05,176.315
2021-12-06,196.1035
2021-12-07,188.8579
2021-12-08,185.871
2021-12-09,171.6655
2021-12-10,176.6533
2021-12-11,179.6568
2021-12-12,164.2238
2021-12-13,163.6355
2021-12-14,159.5125
2021-12-15,180.1489
2021-12-16,166.952
2021-12-17,196.8238
2021-12-18,185.3048
2021-12-19,170.6841
2021-12-20,181.5095
2021-12-21,212.9463
2021-12-22,239.6559
2021-12-23,272.5156
2021-12-24,264.1586
2021-12-25,268.8306
2021-12-26,288.2782
2021-12-27,276.7463
2021-12-28,250.33
2021-12-29,242.0711
2021-12-30,268.0905
2021-12-31,254.9198
2022-01-01,256.1725
2022-01-02,272.4938
2022-01-03,264.6926
2022-01-04,258.882
2022-01-05,223.3927
2022-01-06,206.4863
2022-01-07,219.645
2022-01-08,210.6716
2022-01-09,194.7913
2022-01-10,208.9795
2022-01-11,219.1044
2022-01-12,212.2312
2022-01-13,215.5043
2022-01-14,236.7031
2022-01-15,240.2977
2022-01-16,226.9193
2022-01-17,232.9656
2022-01-18,216.8352
