date,close
2022-10-18,4.95
2022-10-19,4.91
2022-10-20,4.84
2022-10-21,4.9
2022-10-22,4.88
2022-10-23,4.83
2022-10-24,4.93
2022-10-25,5.13
2022-10-26,5.18
2022-10-27,5.13
2022-10-28,5.23
2022-10-29,5.23
2022-10-30,5.27
2022-10-31,5.23
2022-11-01,5.04
2022-11-02,5.43
2022-11-03,5.52
2022-11-04,5.59
2022-11-05,5.5
2022-11-06,5.19
2022-11-07,4.89
2022-11-08,4.02
2022-11-09,4.25
2022-11-10,3.97
2022-11-11,3.9
2022-11-12,3.96
2022-11-13,3.98
2022-11-14,4.04
2022-11-15,3.84
2022-11-16,3.79
2022-11-17,3.83
2022-11-18,3.85
2022-11-19,3.82
2022-11-20,3.68
2022-11-21,3.72
2022-11-22,3.82
2022-11-23,3.9
2022-11-24,3.88
2022-11-25,3.94
2022-11-26,4.1
2022-11-27,3.85
2022-11-28,3.93
2022-11-29,4.06
2022-11-30,4.15
2022-12-01,4.19
2022-12-02,4.23
2022-12-03,4.35
2022-12-04,4.45
2022-12-05,4.47
2022-12-06,4.24
2022-12-07,4.22
2022-12-08,4.4
2022-12-09,4.39
2022-12-10,4.38
2022-12-11,4.14
2022-12-12,4.19
2022-12-13,4.16
2022-12-14,4.0
2022-12-15,3.81
2022-12-16,3.65
2022-12-17,3.64
2022-12-18,3.7
2022-12-19,3.68
2022-12-20,3.68
2022-12-21,3.62
2022-12-22,3.7
2022-12-23,3.71
2022-12-24,3.74
2022-12-25,3.88
2022-12-26,3.85
2022-12-27,3.91
2022-12-28,4.07
2022-12-29,4.08
2022-12-30,4.06
2022-12-31,3.95
2023-01-01,4.14
2023-01-02,3.9
2023-01-03,3.96
2023-01-04,3.84
2023-01-05,3.81
2023-01-06,3.97
2023-01-07,4.07
2023-01-08,4.33
2023-01-09,4.25
2023-01-10,4.15
2023-01-11,4.34
2023-01-12,4.48
2023-01-13,4.96
2023-01-14,5.22
2023-01-15,5.01
2023-01-16,5.27
2023-01-17,5.23
2023-01-18,4.99
2023-01-19,5.13
2023-01-20,5.43
2023-01-21,5.74
2023-01-22,5.85
2023-01-23,5.86
2023-01-24,5.56
2023-01-25,5.86
2023-01-26,5.97
2023-01-27,5.93
2023-01-28,6.11
2023-01-29,5.92
2023-01-30,5.84
2023-01-31,5.7
2023-02-01,5.98
2023-02-02,5.9
2023-02-03,5.91
2023-02-04,5.63
2023-02-05,5.6
2023-02-06,5.65
2023-02-07,5.79
2023-02-08,5.54
2023-02-09,5.07
2023-02-10,5.19
2023-02-11,5.61
2023-02-12,5.36
2023-02-13,5.48
2023-02-14,5.74
2023-02-15,6.03
2023-02-16,7.28
2023-02-17,7.1
2023-02-18,7.88
2023-02-19,7.26
2023-02-20,6.84
2023-02-21,6.47
2023-02-22,6.7
2023-02-23,6.46
2023-02-24,6.17
2023-02-25,6.15
2023-02-26,6.36
2023-02-27,6.03
2023-02-28,6.14
2023-03-01,5.84
2023-03-02,5.53
2023-03-03,5.38
2023-03-04,5.46
2023-03-05,5.5
2023-03-06,5.38
2023-03-07,5.22
2023-03-08,5.19
2023-03-09,4.91
2023-03-10,4.58
2023-03-11,4.68
2023-03-12,5.3
2023-03-13,5.73
2023-03-14,5.18
2023-03-15,5.18
2023-03-16,5.33
2023-03-17,5.48
2023-03-18,5.45
2023-03-19,5.25
2023-03-20,5.23
2023-03-21,5.19
2023-03-22,5.22
2023-03-23,5.01
2023-03-24,4.98
2023-03-25,4.94
2023-03-26,4.75
2023-03-27,4.78
2023-03-28,5.01
2023-03-29,4.99
2023-03-30,5.25
2023-03-31,5.16
2023-04-01,5.02
2023-04-02,5.02
2023-04-03,5.0
2023-04-04,4.99
2023-04-05,4.92
2023-04-06,5.0
2023-04-07,4.95
2023-04-08,4.89
2023-04-09,5.0
2023-04-10,5.19
2023-04-11,5.36
2023-04-12,5.4
2023-04-13,5.38
2023-04-14,5.55
2023-04-15,5.88
2023-04-16,5.94
2023-04-17,6.85
2023-04-18,6.39
2023-04-19,6.0
2023-04-20,5.73
2023-04-21,5.51
2023-04-22,5.39
2023-04-23,5.33
2023-04-24,5.24
2023-04-25,5.7
2023-04-26,5.66
2023-04-27,6.0
2023-04-28,6.64
2023-04-29,6.47
2023-04-30,5.84
2023-05-01,5.72
2023-05-02,5.62
2023-05-03,5.85
2023-05-04,5.93
2023-05-05,5.56
2023-05-06,5.65
2023-05-07,5.54
2023-05-08,5.22
2023-05-09,5.44
2023-05-10,5.06
2023-05-11,5.05
2023-05-12,5.11
2023-05-13,5.27
2023-05-14,5.32
2023-05-15,5.28
2023-05-16,5.16
2023-05-17,5.24
2023-05-18,5.32
2023-05-19,5.23
2023-05-20,5.06
2023-05-21,5.09
2023-05-22,5.08
2023-05-23,4.84
2023-05-24,4.81
2023-05-25,4.91
2023-05-26,4.92
2023-05-27,4.89
2023-05-28,4.94
2023-05-29,4.83
2023-05-30,4.65
2023-05-31,4.71
2023-06-01,4.8
2023-06-02,4.84
2023-06-03,4.82
2023-06-04,4.24
2023-06-05,4.36
2023-06-06,4.2
2023-06-07,4.2
2023-06-08,4.25
2023-06-09,3.71
2023-06-10,3.66
2023-06-11,3.67
2023-06-12,3.87
2023-06-13,3.95
2023-06-14,3.88
2023-06-15,3.96
2023-06-16,3.97
2023-06-17,4.04
2023-06-18,3.88
2023-06-19,3.95
2023-06-20,4.2
2023-06-21,4.17
2023-06-22,4.3
2023-06-23,4.21
2023-06-24,4.39
2023-06-25,4.33
2023-06-26,4.31
2023-06-27,4.16
2023-06-28,4.04
2023-06-29,3.99
2023-06-30,4.19
2023-07-01,4.14
2023-07-02,4.52
2023-07-03,4.43
2023-07-04,4.22
2023-07-05,4.19
2023-07-06,4.1
2023-07-07,4.03
2023-07-08,4.05
2023-07-09,4.04
2023-07-10,4.1
2023-07-11,4.13
2023-07-12,4.27
2023-07-13,4.48
2023-07-14,4.18
2023-07-15,4.16
2023-07-16,4.08
2023-07-17,4.03
2023-07-18,4.05
2023-07-19,4.09
2023-07-20,4.1
2023-07-21,4.1
2023-07-22,4.23
2023-07-23,4.01
2023-07-24,4.02
2023-07-25,4.06
2023-07-26,4.09
2023-07-27,4.33
2023-07-28,4.33
2023-07-29,4.27
2023-07-30,4.23
2023-07-31,4.16
2023-08-01,4.14
2023-08-02,4.09
2023-08-03,4.06
2023-08-04,4.02
2023-08-05,4.05
2023-08-06,4.08
2023-08-07,4.12
2023-08-08,4.08
2023-08-09,4.02
2023-08-10,4.03
2023-08-11,4.05
2023-08-12,4.04
2023-08-13,4.12
2023-08-14,4.02
2023-08-15,3.73
2023-08-16,3.69
2023-08-17,3.48
2023-08-18,3.55
2023-08-19,3.54
2023-08-20,3.45
2023-08-21,3.45
2023-08-22,3.55
2023-08-23,3.52
2023-08-24,3.49
2023-08-25,3.55
2023-08-26,3.54
2023-08-27,3.48
2023-08-28,3.66
2023-08-29,3.48
2023-08-30,3.4
2023-08-31,3.3
2023-09-01,3.27
2023-09-02,3.25
2023-09-03,3.23
2023-09-04,3.3
2023-09-05,3.33
2023-09-06,3.32
2023-09-07,3.3
2023-09-08,3.26
2023-09-09,3.11
2023-09-10,3.0
2023-09-11,3.0
2023-09-12,2.96
2023-09-13,2.94
2023-09-14,2.93
2023-09-15,2.99
2023-09-16,2.99
2023-09-17,3.0
2023-09-18,3.04
2023-09-19,3.01
2023-09-20,2.93
2023-09-21,2.93
2023-09-22,2.93
2023-09-23,2.94
2023-09-24,3.0
2023-09-25,2.93
2023-09-26,2.96
2023-09-27,3.04
2023-09-28,3.17
2023-09-29,3.19
2023-09-30,3.25
2023-10-01,3.16
2023-10-02,3.07
2023-10-03,3.17
2023-10-04,3.06
2023-10-05,3.1
2023-10-06,3.08
2023-10-07,3.11
2023-10-08,2.93
2023-10-09,2.94
2023-10-10,2.89
2023-10-11,2.91
2023-10-12,2.97
2023-10-13,3.11
2023-10-14,3.16
2023-10-15,3.13
2023-10-16,3.12
2023-10-17,3.07
2023-10-18,2.99
2023-10-19,3.11
2023-10-20,3.21
2023-10-21,3.16
2023-10-22,3.3
2023-10-23,3.51
2023-10-24,3.64
2023-10-25,3.49
2023-10-26,3.55
2023-10-27,3.64
2023-10-28,3.88
2023-10-29,4.0
2023-10-30,3.86
2023-10-31,3.82
2023-11-01,3.94
2023-11-02,3.94
2023-11-03,3.96
2023-11-04,4.05
2023-11-05,4.21
2023-11-06,4.07
2023-11-07,4.17
2023-11-08,4.3
2023-11-09,4.07
2023-11-10,4.38
2023-11-11,4.54
2023-11-12,4.75
2023-11-13,4.39
2023-11-14,4.53
2023-11-15,4.45
2023-11-16,4.18
2023-11-17,4.2
2023-11-18,4.58
2023-11-19,4.52
2023-11-20,4.34
2023-11-21,4.25
2023-11-22,4.51
2023-11-23,4.55
2023-11-24,4.61
2023-11-25,4.55
2023-11-26,4.34
2023-11-27,4.44
2023-11-28,4.47
2023-11-29,4.42
2023-11-30,4.6
2023-12-01,4.54
2023-12-02,4.47
2023-12-03,4.59
