date,close
2021-03-28,27.7689
2021-03-29,28.092
2021-03-30,27.5449
2021-03-31,30.8221
2021-04-01,31.0544
2021-04-02,31.0714
2021-04-03,31.1024
2021-04-04,31.574
2021-04-05,32.8166
2021-04-06,31.2235
2021-04-07,32.5454
2021-04-08,31.8775
2021-04-09,32.1037
2021-04-10,33.672
2021-04-11,32.2169
2021-04-12,34.325
2021-04-13,36.5181
2021-04-14,44.0141
2021-04-15,41.1949
2021-04-16,40.485
2021-04-17,37.5614
2021-04-18,35.2446
2021-04-19,36.6223
2021-04-20,38.6289
2021-04-21,40.4976
2021-04-22,33.9748
2021-04-23,32.4226
2021-04-24,33.1732
2021-04-25,34.6745
2021-04-26,36.7572
2021-04-27,35.6199
2021-04-28,36.6529
2021-04-29,38.1662
2021-04-30,39.1407
2021-05-01,39.3325
2021-05-02,40.3637
2021-05-03,42.445
2021-05-04,47.0832
2021-05-05,47.7112
2021-05-06,48.9415
2021-05-07,46.9491
2021-05-08,51.8167
2021-05-09,50.5407
2021-05-10,47.1768
2021-05-11,46.5281
2021-05-12,43.2906
2021-05-13,47.1092
2021-05-14,43.9137
2021-05-15,41.4794
2021-05-16,36.732
2021-05-17,39.7083
2021-05-18,30.0049
2021-05-19,31.7106
2021-05-20,25.2332
2021-05-21,24.8066
2021-05-22,17.5043
2021-05-23,24.7449
2021-05-24,26.1313
2021-05-25,29.9802
2021-05-26,33.7722
2021-05-27,29.9865
2021-05-28,25.3968
2021-05-29,27.433
2021-05-30,30.1751
2021-05-31,29.8985
2021-06-01,31.8963
2021-06-02,31.7995
2021-06-03,28.7452
2021-06-04,27.5633
2021-06-05,27.5771
2021-06-06,27.8195
2021-06-07,22.3753
2021-06-08,25.1845
2021-06-09,23.7229
2021-06-10,22.5486
2021-06-11,21.5789
2021-06-12,20.7182
2021-06-13,24.788
2021-06-14,24.9672
2021-06-15,23.3405
2021-06-16,24.0213
2021-06-17,21.1817
2021-06-18,21.6162
2021-06-19,20.1075
2021-06-20,18.7806
2021-06-21,17.0292
2021-06-22,18.1691
2021-06-23,18.9784
2021-06-24,17.615
2021-06-25,16.3779
2021-06-26,17.0822
2021-06-27,19.2772
2021-06-28,20.2893
2021-06-29,18.2804
2021-06-30,18.0339
2021-07-01,18.0023
2021-07-02,18.6919
2021-07-03,19.1562
2021-07-04,18.0624
2021-07-05,19.7307
2021-07-06,20.4509
2021-07-07,18.9605
2021-07-08,18.6283
2021-07-09,18.1585
2021-07-10,18.4444
2021-07-11,17.8462
2021-07-12,17.3427
2021-07-13,17.1131
2021-07-14,15.9253
2021-07-15,15.9043
2021-07-16,15.3514
2021-07-17,15.2198
2021-07-18,14.5977
2021-07-19,14.0905
2021-07-20,15.3545
2021-07-21,15.9043
2021-07-22,15.6172
2021-07-23,16.5999
2021-07-24,16.4325
2021-07-25,19.4525
2021-07-26,19.1742
2021-07-27,19.1261
2021-07-28,19.0373
2021-07-29,20.4713
2021-07-30,21.9426
2021-07-31,22.8676
2021-08-01,23.0387
2021-08-02,23.3371
2021-08-03,24.6701
2021-08-04,23.604
2021-08-05,23.6147
2021-08-06,24.4339
2021-08-07,23.7999
2021-08-08,24.6189
2021-08-09,24.5339
2021-08-10,26.501
2021-08-11,24.4703
2021-08-12,26.2113
2021-08-13,27.369
2021-08-14,26.2748
2021-08-15,29.4801
2021-08-16,28.2497
2021-08-17,26.8429
2021-08-18,26.2736
2021-08-19,28.4241
2021-08-20,28.4648
2021-08-21,27.3699
2021-08-22,28.7172
2021-08-23,26.6503
2021-08-24,26.7313
2021-08-25,24.5004
2021-08-26,25.7709
2021-08-27,25.6561
2021-08-28,25.3848
2021-08-29,24.9805
2021-08-30,27.2137
2021-08-31,29.0994
2021-09-01,29.7069
2021-09-02,31.0476
2021-09-03,30.5438
2021-09-04,31.4416
2021-09-05,35.5935
2021-09-06,28.2288
2021-09-07,27.0616
2021-09-08,29.1874
2021-09-09,26.757
2021-09-10,27.2524
2021-09-11,29.3788
2021-09-12,26.3378
2021-09-13,29.0709
2021-09-14,31.1929
2021-09-15,30.5227
2021-09-16,28.3663
2021-09-17,28.6935
2021-09-18,28.0119
2021-09-19,24.4979
2021-09-20,23.7608
2021-09-21,23.7764
2021-09-22,24.1586
2021-09-23,22.4973
2021-09-24,22.8806
2021-09-25,25.1285
2021-09-26,23.9093
2021-09-27,22.6621
2021-09-28,23.1974
2021-09-29,23.7
2021-09-30,26.0578
2021-10-01,27.2485
2021-10-02,26.9686
2021-10-03,26.2079
2021-10-04,26.4904
2021-10-05,27.7107
2021-10-06,27.1359
2021-10-07,26.986
2021-10-08,27.1977
2021-10-09,26.8202
2021-10-10,26.0462
2021-10-11,24.7302
2021-10-12,24.6947
2021-10-13,27.5631
2021-10-14,26.3058
2021-10-15,28.3051
2021-10-16,26.5855
2021-10-17,25.78
2021-10-18,25.3938
2021-10-19,27.1462
2021-10-20,28.7173
2021-10-21,28.627
2021-10-22,31.284
2021-10-23,29.3548
2021-10-24,32.5874
2021-10-25,32.008
2021-10-26,29.4067
2021-10-27,30.1529
2021-10-28,31.5017
2021-10-29,30.0211
2021-10-30,29.2669
2021-10-31,31.4665
2021-11-01,32.3398
2021-11-02,31.3604
2021-11-03,30.4021
2021-11-04,32.7986
2021-11-05,31.3597
2021-11-06,32.161
2021-11-07,34.3502
2021-11-08,34.0484
2021-11-09,38.0916
2021-11-10,35.4694
2021-11-11,33.3984
2021-11-12,33.9255
2021-11-13,33.1881
2021-11-14,33.1471
2021-11-15,29.737
2021-11-16,28.9963
2021-11-17,27.1485
2021-11-18,28.4855
2021-11-19,27.6337
2021-11-20,28.0209
2021-11-21,27.5343
2021-11-22,27.2077
2021-11-23,25.77
2021-11-24,27.3262
2021-11-25,23.7084
2021-11-26,24.4404
2021-11-27,23.5953
2021-11-28,24.8645
2021-11-29,25.9004
2021-11-30,26.4946
2021-12-01,24.7455
2021-12-02,24.8767
2021-12-03,20.0032
2021-12-04,18.8214
2021-12-05,18.519
2021-12-06,20.5634
2021-12-07,22.8467
2021-12-08,21.0301
2021-12-09,19.5309
2021-12-10,20.0384
2021-12-11,19.5477
2021-12-12,18.0137
2021-12-13,17.9739
2021-12-14,17.2769
2021-12-15,19.8277
2021-12-16,18.4322
2021-12-17,19.5838
2021-12-18,19.6359
2021-12-19,18.4449
2021-12-20,18.963
2021-12-21,20.487
2021-12-22,21.0663
2021-12-23,21.8501
2021-12-24,21.8471
2021-12-25,22.3952
2021-12-26,24.2129
2021-12-27,22.0831
2021-12-28,20.7125
2021-12-29,19.9976
2021-12-30,20.3944
2021-12-31,20.0407
2022-01-01,21.4232
2022-01-02,22.6641
2022-01-03,23.7233
2022-01-04,27.1016
2022-01-05,24.0643
2022-01-06,25.1765
2022-01-07,25.0892
2022-01-08,27.1517
2022-01-09,26.4811
2022-01-10,26.2315
2022-01-11,26.4827
2022-01-12,25.4841
2022-01-13,24.7863
2022-01-14,25.7319
2022-01-15,25.919
2022-01-16,24.2191
2022-01-17,22.4985
2022-01-18,21.9679
2022-01-19,22.7012
2022-01-20,19.5364
2022-01-21,15.3012
2022-01-22,15.7213
2022-01-23,14.5493
2022-01-24,15.2984
2022-01-25,16.1184
2022-01-26,15.3447
2022-01-27,15.5477
2022-01-28,16.2051
2022-01-29,17.2691
2022-01-30,17.5081
2022-01-31,17.1764
2022-02-01,16.3428
2022-02-02,15.9468
2022-02-03,16.7268
2022-02-04,18.0297
2022-02-05,17.4632
2022-02-06,19.0492
2022-02-07,17.9924
2022-02-08,18.4806
2022-02-09,18.173
2022-02-10,17.7005
2022-02-11,15.8566
2022-02-12,16.0596
2022-02-13,15.7948
2022-02-14,16.9471
2022-02-15,16.6617
2022-02-16,16.1531
2022-02-17,15.2151
2022-02-18,15.352
2022-02-19,14.6782
2022-02-20,14.738
2022-02-21,13.9731
2022-02-22,14.1841
2022-02-23,12.3177
2022-02-24,14.0589
2022-02-25,14.649
2022-02-26,14.5756
2022-02-27,14.6639
2022-02-28,15.3781
2022-03-01,15.4357
2022-03-02,14.6896
2022-03-03,14.1274
2022-03-04,14.0255
2022-03-05,13.6651
2022-03-06,13.5527
2022-03-07,13.1752
2022-03-08,14.3141
2022-03-09,13.2684
2022-03-10,13.2024
2022-03-11,13.2008
2022-03-12,13.1713
2022-03-13,13.1134
2022-03-14,13.2596
2022-03-15,14.1381
2022-03-16,14.5341
2022-03-17,15.073
2022-03-18,15.3483
2022-03-19,14.6721
2022-03-20,15.0574
2022-03-21,15.5197
2022-03-22,15.7993
2022-03-23,16.3558
2022-03-24,15.9032
2022-03-25,15.5966
2022-03-26,16.0681
2022-03-27,16.9874
2022-03-28,16.994
2022-03-29,17.2815
2022-03-30,17.1762
2022-03-31,17.2906
2022-04-01,17.3218
2022-04-02,17.8939
2022-04-03,17.0162
2022-04-04,17.1243
2022-04-05,15.7432
2022-04-06,15.4918
2022-04-07,15.6557
2022-04-08,15.1919
2022-04-09,15.4732
2022-04-10,13.9576
2022-04-11,14.0258
2022-04-12,14.091
2022-04-13,13.507
2022-04-14,13.9057
2022-04-15,13.8705
2022-04-16,14.4749
2022-04-17,13.3195
2022-04-18,14.2903
2022-04-19,13.9087
2022-04-20,14.0995
2022-04-21,13.527
2022-04-22,13.5492
2022-04-23,13.4603
2022-04-24,12.9892
2022-04-25,12.6658
2022-04-26,12.6188
2022-04-27,12.5203
2022-04-28,12.302
2022-04-29,11.7951
2022-04-30,11.3161
2022-05-01,11.181
2022-05-02,11.2417
2022-05-03,11.2244
2022-05-04,10.9044
2022-05-05,10.7068
2022-05-06,10.7292
2022-05-07,10.0908
2022-05-08,9.1137
2022-05-09,8.9087
2022-05-10,7.6656
2022-05-11,6.5413
2022-05-12,7.2906
2022-05-13,6.6696
2022-05-14,7.5312
2022-05-15,7.347
2022-05-16,7.6089
2022-05-17,6.9623
2022-05-18,7.2106
2022-05-19,6.85
2022-05-20,7.0654
2022-05-21,7.2418
2022-05-22,7.5736
2022-05-23,7.0749
2022-05-24,7.0635
2022-05-25,6.7115
2022-05-26,6.4845
2022-05-27,6.5437
2022-05-28,6.6519
2022-05-29,7.1915
2022-05-30,7.5933
2022-05-31,7.1964
2022-06-01,7.0216
2022-06-02,6.8322
2022-06-03,6.9867
2022-06-04,7.5592
2022-06-05,7.9072
2022-06-06,7.7745
2022-06-07,8.5626
2022-06-08,9.4459
2022-06-09,8.6183
2022-06-10,7.1567
2022-06-11,7.0144
2022-06-12,5.7329
2022-06-13,6.4067
2022-06-14,6.4548
2022-06-15,6.5804
2022-06-16,6.4322
2022-06-17,5.7447
2022-06-18,6.4306
2022-06-19,7.1175
2022-06-20,7.3354
2022-06-21,6.72
2022-06-22,6.7599
2022-06-23,7.07
2022-06-24,6.8336
2022-06-25,7.0665
2022-06-26,6.595
2022-06-27,6.5286
2022-06-28,6.3518
2022-06-29,6.0918
2022-06-30,6.0115
2022-07-01,6.1195
2022-07-02,6.0722
2022-07-03,6.2671
2022-07-04,6.141
2022-07-05,6.231
2022-07-06,6.5979
2022-07-07,6.4141
2022-07-08,6.4391
2022-07-09,6.1577
2022-07-10,6.3012
2022-07-11,6.1765
2022-07-12,5.9306
2022-07-13,6.2207
2022-07-14,6.2273
2022-07-15,6.3257
2022-07-16,6.4436
2022-07-17,7.1219
2022-07-18,7.1523
2022-07-19,7.3339
2022-07-20,6.8414
2022-07-21,6.9605
2022-07-22,6.7419
2022-07-23,7.1061
2022-07-24,6.7703
2022-07-25,6.1557
2022-07-26,6.34
2022-07-27,7.0639
2022-07-28,7.9167
2022-07-29,8.188
2022-07-30,7.8426
2022-07-31,7.6717
2022-08-01,7.297
2022-08-02,7.5138
2022-08-03,7.3537
2022-08-04,7.7188
2022-08-05,7.8797
2022-08-06,7.8394
2022-08-07,8.6696
2022-08-08,8.5903
2022-08-09,9.2094
2022-08-10,8.8691
2022-08-11,9.2879
2022-08-12,9.1761
2022-08-13,8.9908
2022-08-14,8.7797
2022-08-15,8.5243
2022-08-16,8.0943
2022-08-17,8.1278
2022-08-18,7.1201
2022-08-19,7.0198
2022-08-20,7.0467
2022-08-21,6.8907
2022-08-22,7.2357
2022-08-23,7.2922
2022-08-24,7.0869
2022-08-25,6.7635
2022-08-26,6.5053
2022-08-27,6.5751
2022-08-28,6.5608
2022-08-29,6.5152
2022-08-30,6.6927
2022-08-31,6.5411
2022-09-01,7.1853
2022-09-02,6.8124
2022-09-03,7.1946
2022-09-04,7.2913
2022-09-05,7.1919
2022-09-06,6.7848
2022-09-07,7.3613
2022-09-08,7.8289
2022-09-09,7.7374
2022-09-10,7.8621
2022-09-11,7.7215
2022-09-12,7.1927
2022-09-13,7.434
2022-09-14,7.1783
2022-09-15,7.7234
2022-09-16,7.9088
2022-09-17,7.8776
2022-09-18,7.272
2022-09-19,7.2062
2022-09-20,6.956
2022-09-21,6.9486
2022-09-22,7.103
2022-09-23,7.679
2022-09-24,7.9067
2022-09-25,7.8698
2022-09-26,8.132
2022-09-27,8.206
2022-09-28,7.7695
2022-09-29,7.6896
2022-09-30,7.5539
2022-10-01,7.3005
2022-10-02,7.2342
2022-10-03,7.7306
2022-10-04,7.8151
2022-10-05,7.7488
2022-10-06,7.5493
2022-10-07,7.4914
2022-10-08,7.5346
2022-10-09,7.5066
2022-10-10,7.2952
2022-10-11,7.1782
2022-10-12,6.8359
2022-10-13,7.0382
2022-10-14,6.9324
2022-10-15,7.0906
2022-10-16,7.2559
2022-10-17,7.1139
2022-10-18,7.0038
2022-10-19,6.8653
2022-10-20,6.7338
2022-10-21,6.8748
2022-10-22,6.8253
2022-10-23,6.8909
2022-10-24,7.0134
2022-10-25,7.2125
2022-10-26,7.0708
2022-10-27,7.0453
2022-10-28,7.1818
2022-10-29,7.5426
2022-10-30,8.0089
2022-10-31,7.7381
2022-11-01,7.6877
2022-11-02,7.8422
2022-11-03,8.2351
2022-11-04,8.8425
2022-11-05,8.5511
2022-11-06,8.5418
2022-11-07,8.5624
2022-11-08,6.4611
2022-11-09,7.3052
2022-11-10,6.7901
2022-11-11,6.4135
2022-11-12,6.1899
2022-11-13,6.2066
2022-11-14,6.5743
2022-11-15,6.1403
2022-11-16,6.1464
2022-11-17,6.1523
2022-11-18,6.1501
2022-11-19,6.0097
2022-11-20,5.8063
2022-11-21,6.3972
2022-11-22,6.4333
2022-11-23,6.8623
2022-11-24,6.7653
2022-11-25,7.1756
2022-11-26,7.0993
2022-11-27,6.7146
2022-11-28,7.3164
